Applicant_ID,Source,Job_Role,Department,Application_Date,Stage,Stage_Sequence,Stage_Date,Status,Days_Since_Application,Age,Gender,Education,EducationField
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,Resume Screening,2,2025-07-21,Passed,6,22,Male,1,Life Sciences
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,HR Phone Screen,3,2025-07-29,Passed,14,22,Male,1,Life Sciences
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,Technical Round,4,2025-08-08,Passed,24,22,Male,1,Life Sciences
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,Manager Interview,5,2025-08-18,Passed,34,22,Male,1,Life Sciences
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,Final Interview,6,2025-08-23,Passed,39,22,Male,1,Life Sciences
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,Offer Extended,7,2025-08-30,Passed,46,22,Male,1,Life Sciences
APP1055,Campus Hiring,Research Scientist,Research & Development,2025-07-15,Hired,8,2025-08-30,Rejected,46,22,Male,1,Life Sciences
APP1056,Employee Referral,Research Scientist,Research & Development,2025-11-10,Application Received,1,2025-11-10,Passed,0,22,Male,2,Life Sciences
APP1056,Employee Referral,Research Scientist,Research & Development,2025-11-10,Resume Screening,2,2025-11-16,Passed,6,22,Male,2,Life Sciences
APP1056,Employee Referral,Research Scientist,Research & Development,2025-11-10,HR Phone Screen,3,2025-11-22,Passed,12,22,Male,2,Life Sciences
APP1056,Employee Referral,Research Scientist,Research & Development,2025-11-10,Technical Round,4,2025-11-22,Rejected,12,22,Male,2,Life Sciences
APP1057,LinkedIn,Sales Representative,Sales,2024-01-26,Application Received,1,2024-01-26,Passed,0,23,Male,1,Technical Degree
APP1057,LinkedIn,Sales Representative,Sales,2024-01-26,Resume Screening,2,2024-01-26,Rejected,0,23,Male,1,Technical Degree
APP1058,Employee Referral,Research Scientist,Research & Development,2024-03-15,Application Received,1,2024-03-15,Passed,0,23,Male,1,Life Sciences
APP1058,Employee Referral,Research Scientist,Research & Development,2024-03-15,Resume Screening,2,2024-03-15,Rejected,0,23,Male,1,Life Sciences
APP1059,Employee Referral,Research Scientist,Research & Development,2024-07-18,Application Received,1,2024-07-18,Passed,0,23,Male,3,Medical
APP1059,Employee Referral,Research Scientist,Research & Development,2024-07-18,Resume Screening,2,2024-07-27,Passed,9,23,Male,3,Medical
APP1059,Employee Referral,Research Scientist,Research & Development,2024-07-18,HR Phone Screen,3,2024-07-30,Passed,12,23,Male,3,Medical
APP1059,Employee Referral,Research Scientist,Research & Development,2024-07-18,Technical Round,4,2024-07-30,Rejected,12,23,Male,3,Medical
APP1060,LinkedIn,Laboratory Technician,Research & Development,2025-03-11,Application Received,1,2025-03-11,Passed,0,23,Male,1,Medical
APP1060,LinkedIn,Laboratory Technician,Research & Development,2025-03-11,Resume Screening,2,2025-03-11,Rejected,0,23,Male,1,Medical
APP1061,Employee Referral,Research Scientist,Research & Development,2025-06-14,Application Received,1,2025-06-14,Passed,0,23,Male,1,Medical
APP1061,Employee Referral,Research Scientist,Research & Development,2025-06-14,Resume Screening,2,2025-06-18,Passed,4,23,Male,1,Medical
APP1061,Employee Referral,Research Scientist,Research & Development,2025-06-14,HR Phone Screen,3,2025-06-28,Passed,14,23,Male,1,Medical
APP1061,Employee Referral,Research Scientist,Research & Development,2025-06-14,Technical Round,4,2025-06-28,Rejected,14,23,Male,1,Medical
APP1062,Employee Referral,Laboratory Technician,Research & Development,2025-09-01,Application Received,1,2025-09-01,Passed,0,23,Male,3,Life Sciences
APP1062,Employee Referral,Laboratory Technician,Research & Development,2025-09-01,Resume Screening,2,2025-09-01,Rejected,0,23,Male,3,Life Sciences
APP1063,Campus Hiring,Research Scientist,Research & Development,2025-09-19,Application Received,1,2025-09-19,Passed,0,23,Male,2,Life Sciences
APP1063,Campus Hiring,Research Scientist,Research & Development,2025-09-19,Resume Screening,2,2025-09-19,Rejected,0,23,Male,2,Life Sciences
APP1064,Campus Hiring,Laboratory Technician,Research & Development,2025-07-15,Application Received,1,2025-07-15,Passed,0,23,Male,1,Life Sciences
APP1064,Campus Hiring,Laboratory Technician,Research & Development,2025-07-15,Resume Screening,2,2025-07-25,Passed,10,23,Male,1,Life Sciences
APP1064,Campus Hiring,Laboratory Technician,Research & Development,2025-07-15,HR Phone Screen,3,2025-07-31,Passed,16,23,Male,1,Life Sciences
APP1064,Campus Hiring,Laboratory Technician,Research & Development,2025-07-15,Technical Round,4,2025-07-31,Rejected,16,23,Male,1,Life Sciences
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Application Received,1,2025-06-17,Passed,0,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Resume Screening,2,2025-06-27,Passed,10,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,HR Phone Screen,3,2025-07-04,Passed,17,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Technical Round,4,2025-07-12,Passed,25,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Manager Interview,5,2025-07-16,Passed,29,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Final Interview,6,2025-07-22,Passed,35,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Offer Extended,7,2025-07-27,Passed,40,23,Male,3,Technical Degree
APP1065,Campus Hiring,Research Scientist,Research & Development,2025-06-17,Hired,8,2025-08-02,Hired,46,23,Male,3,Technical Degree
APP1066,LinkedIn,Laboratory Technician,Research & Development,2025-02-28,Application Received,1,2025-02-28,Passed,0,23,Male,1,Medical
APP1066,LinkedIn,Laboratory Technician,Research & Development,2025-02-28,Resume Screening,2,2025-03-09,Passed,9,23,Male,1,Medical
APP1066,LinkedIn,Laboratory Technician,Research & Development,2025-02-28,HR Phone Screen,3,2025-03-18,Passed,18,23,Male,1,Medical
APP1066,LinkedIn,Laboratory Technician,Research & Development,2025-02-28,Technical Round,4,2025-03-21,Passed,21,23,Male,1,Medical
APP1066,LinkedIn,Laboratory Technician,Research & Development,2025-02-28,Manager Interview,5,2025-03-21,Rejected,21,23,Male,1,Medical
APP1067,Company Website,Sales Representative,Sales,2025-01-24,Application Received,1,2025-01-24,Passed,0,23,Male,3,Life Sciences
APP1067,Company Website,Sales Representative,Sales,2025-01-24,Resume Screening,2,2025-01-24,Rejected,0,23,Male,3,Life Sciences
APP1068,Campus Hiring,Laboratory Technician,Research & Development,2025-02-03,Application Received,1,2025-02-03,Passed,0,23,Female,1,Medical
APP1068,Campus Hiring,Laboratory Technician,Research & Development,2025-02-03,Resume Screening,2,2025-02-03,Rejected,0,23,Female,1,Medical
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,Application Received,1,2025-07-05,Passed,0,23,Male,2,Other
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,Resume Screening,2,2025-07-11,Passed,6,23,Male,2,Other
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,HR Phone Screen,3,2025-07-18,Passed,13,23,Male,2,Other
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,Technical Round,4,2025-07-21,Passed,16,23,Male,2,Other
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,Manager Interview,5,2025-07-30,Passed,25,23,Male,2,Other
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,Final Interview,6,2025-08-09,Passed,35,23,Male,2,Other
APP1069,Campus Hiring,Laboratory Technician,Research & Development,2025-07-05,Offer Extended,7,2025-08-09,Rejected,35,23,Male,2,Other
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Application Received,1,2025-06-30,Passed,0,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Resume Screening,2,2025-07-03,Passed,3,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,HR Phone Screen,3,2025-07-12,Passed,12,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Technical Round,4,2025-07-22,Passed,22,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Manager Interview,5,2025-07-29,Passed,29,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Final Interview,6,2025-08-04,Passed,35,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Offer Extended,7,2025-08-12,Passed,43,23,Male,3,Marketing
APP1070,Company Website,Sales Representative,Sales,2025-06-30,Hired,8,2025-08-21,Hired,52,23,Male,3,Marketing
APP1071,Campus Hiring,Manufacturing Director,Research & Development,2025-03-07,Application Received,1,2025-03-07,Passed,0,24,Female,2,Other
APP1071,Campus Hiring,Manufacturing Director,Research & Development,2025-03-07,Resume Screening,2,2025-03-10,Passed,3,24,Female,2,Other
APP1071,Campus Hiring,Manufacturing Director,Research & Development,2025-03-07,HR Phone Screen,3,2025-03-13,Passed,6,24,Female,2,Other
APP1071,Campus Hiring,Manufacturing Director,Research & Development,2025-03-07,Technical Round,4,2025-03-13,Rejected,6,24,Female,2,Other
APP1072,Campus Hiring,Research Scientist,Research & Development,2024-08-17,Application Received,1,2024-08-17,Passed,0,24,Male,3,Medical
APP1072,Campus Hiring,Research Scientist,Research & Development,2024-08-17,Resume Screening,2,2024-08-17,Rejected,0,24,Male,3,Medical
APP1073,Company Website,Sales Executive,Sales,2024-02-11,Application Received,1,2024-02-11,Passed,0,24,Female,2,Other
APP1073,Company Website,Sales Executive,Sales,2024-02-11,Resume Screening,2,2024-02-11,Rejected,0,24,Female,2,Other
APP1074,LinkedIn,Laboratory Technician,Research & Development,2024-01-21,Application Received,1,2024-01-21,Passed,0,24,Male,1,Life Sciences
APP1074,LinkedIn,Laboratory Technician,Research & Development,2024-01-21,Resume Screening,2,2024-01-31,Passed,10,24,Male,1,Life Sciences
APP1074,LinkedIn,Laboratory Technician,Research & Development,2024-01-21,HR Phone Screen,3,2024-02-06,Passed,16,24,Male,1,Life Sciences
APP1074,LinkedIn,Laboratory Technician,Research & Development,2024-01-21,Technical Round,4,2024-02-13,Passed,23,24,Male,1,Life Sciences
APP1074,LinkedIn,Laboratory Technician,Research & Development,2024-01-21,Manager Interview,5,2024-02-13,Rejected,23,24,Male,1,Life Sciences
APP1075,LinkedIn,Sales Executive,Sales,2025-09-12,Application Received,1,2025-09-12,Passed,0,24,Female,4,Marketing
APP1075,LinkedIn,Sales Executive,Sales,2025-09-12,Resume Screening,2,2025-09-12,Rejected,0,24,Female,4,Marketing
APP1076,LinkedIn,Sales Representative,Sales,2024-06-16,Application Received,1,2024-06-16,Passed,0,24,Female,1,Technical Degree
APP1076,LinkedIn,Sales Representative,Sales,2024-06-16,Resume Screening,2,2024-06-19,Passed,3,24,Female,1,Technical Degree
APP1076,LinkedIn,Sales Representative,Sales,2024-06-16,HR Phone Screen,3,2024-06-19,Rejected,3,24,Female,1,Technical Degree
APP1077,Company Website,Sales Representative,Sales,2025-11-24,Application Received,1,2025-11-24,Passed,0,24,Male,3,Medical
APP1077,Company Website,Sales Representative,Sales,2025-11-24,Resume Screening,2,2025-11-30,Passed,6,24,Male,3,Medical
APP1077,Company Website,Sales Representative,Sales,2025-11-24,HR Phone Screen,3,2025-12-06,Passed,12,24,Male,3,Medical
APP1077,Company Website,Sales Representative,Sales,2025-11-24,Technical Round,4,2025-12-13,Passed,19,24,Male,3,Medical
APP1077,Company Website,Sales Representative,Sales,2025-11-24,Manager Interview,5,2025-12-13,Rejected,19,24,Male,3,Medical
APP1078,Employee Referral,Research Scientist,Research & Development,2024-05-03,Application Received,1,2024-05-03,Passed,0,24,Male,3,Medical
APP1078,Employee Referral,Research Scientist,Research & Development,2024-05-03,Resume Screening,2,2024-05-06,Passed,3,24,Male,3,Medical
APP1078,Employee Referral,Research Scientist,Research & Development,2024-05-03,HR Phone Screen,3,2024-05-15,Passed,12,24,Male,3,Medical
APP1078,Employee Referral,Research Scientist,Research & Development,2024-05-03,Technical Round,4,2024-05-15,Rejected,12,24,Male,3,Medical
APP1079,LinkedIn,Laboratory Technician,Research & Development,2025-06-02,Application Received,1,2025-06-02,Passed,0,24,Male,2,Other
APP1079,LinkedIn,Laboratory Technician,Research & Development,2025-06-02,Resume Screening,2,2025-06-11,Passed,9,24,Male,2,Other
APP1079,LinkedIn,Laboratory Technician,Research & Development,2025-06-02,HR Phone Screen,3,2025-06-11,Rejected,9,24,Male,2,Other
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Application Received,1,2025-03-19,Passed,0,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Resume Screening,2,2025-03-29,Passed,10,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,HR Phone Screen,3,2025-04-07,Passed,19,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Technical Round,4,2025-04-14,Passed,26,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Manager Interview,5,2025-04-24,Passed,36,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Final Interview,6,2025-05-01,Passed,43,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Offer Extended,7,2025-05-07,Passed,49,24,Female,3,Life Sciences
APP1080,LinkedIn,Laboratory Technician,Research & Development,2025-03-19,Hired,8,2025-05-07,Rejected,49,24,Female,3,Life Sciences
APP1081,LinkedIn,Sales Executive,Sales,2024-10-12,Application Received,1,2024-10-12,Passed,0,24,Female,2,Life Sciences
APP1081,LinkedIn,Sales Executive,Sales,2024-10-12,Resume Screening,2,2024-10-22,Passed,10,24,Female,2,Life Sciences
APP1081,LinkedIn,Sales Executive,Sales,2024-10-12,HR Phone Screen,3,2024-10-31,Passed,19,24,Female,2,Life Sciences
APP1081,LinkedIn,Sales Executive,Sales,2024-10-12,Technical Round,4,2024-11-10,Passed,29,24,Female,2,Life Sciences
APP1081,LinkedIn,Sales Executive,Sales,2024-10-12,Manager Interview,5,2024-11-10,Rejected,29,24,Female,2,Life Sciences
APP1082,LinkedIn,Laboratory Technician,Research & Development,2025-05-14,Application Received,1,2025-05-14,Passed,0,24,Male,3,Life Sciences
APP1082,LinkedIn,Laboratory Technician,Research & Development,2025-05-14,Resume Screening,2,2025-05-14,Rejected,0,24,Male,3,Life Sciences
APP1083,Campus Hiring,Laboratory Technician,Research & Development,2024-10-13,Application Received,1,2024-10-13,Passed,0,24,Male,1,Life Sciences
APP1083,Campus Hiring,Laboratory Technician,Research & Development,2024-10-13,Resume Screening,2,2024-10-13,Rejected,0,24,Male,1,Life Sciences
APP1084,Campus Hiring,Manufacturing Director,Research & Development,2025-07-23,Application Received,1,2025-07-23,Passed,0,24,Female,1,Medical
APP1084,Campus Hiring,Manufacturing Director,Research & Development,2025-07-23,Resume Screening,2,2025-07-23,Rejected,0,24,Female,1,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Application Received,1,2024-09-04,Passed,0,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Resume Screening,2,2024-09-10,Passed,6,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,HR Phone Screen,3,2024-09-20,Passed,16,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Technical Round,4,2024-09-23,Passed,19,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Manager Interview,5,2024-09-29,Passed,25,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Final Interview,6,2024-10-05,Passed,31,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Offer Extended,7,2024-10-13,Passed,39,24,Male,3,Medical
APP1085,LinkedIn,Laboratory Technician,Research & Development,2024-09-04,Hired,8,2024-10-13,Rejected,39,24,Male,3,Medical
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,Application Received,1,2025-07-20,Passed,0,24,Female,2,Life Sciences
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,Resume Screening,2,2025-07-28,Passed,8,24,Female,2,Life Sciences
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,HR Phone Screen,3,2025-08-07,Passed,18,24,Female,2,Life Sciences
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,Technical Round,4,2025-08-14,Passed,25,24,Female,2,Life Sciences
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,Manager Interview,5,2025-08-20,Passed,31,24,Female,2,Life Sciences
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,Final Interview,6,2025-08-25,Passed,36,24,Female,2,Life Sciences
APP1086,Campus Hiring,Laboratory Technician,Research & Development,2025-07-20,Offer Extended,7,2025-09-04,Passed,46,24,Female,2,Life Sciences
